classe;cote_range;description
NK;NK4166.A-Z;Local, A-Z
NK;NK4167;General works
NK;NK4167.2;General works
NK;NK4167.215;General works
NK;NK4167.22;Early through Tempyo period (To 794 A.D.)
NK;NK4167.3;Fujiwara (Heian) period (794-1185)
NK;NK4167.4;Kamakura - Momoyama periods (1185-1600)
NK;NK4167.5;Tokugawa (Edo) period (1600-1868)
NK;NK4167.55;19th century
NK;NK4167.6;Meiji period (1868-1912)
NK;NK4167.7;20th century
NK;NK4167.73;Taishō period (1912-1926)
NK;NK4167.78.A-Z;Special aspects or movements, A-Z
NK;NK4167.78.S63;Sodeisha
NK;NK4167.8;21st century
NK;NK4168.A-Z;Local, A-Z
NK;NK4168.6;General works
NK;NK4168.6.A2-Z;Local, A-Z
NK;NK4168.62;Early to 935
NK;NK4168.63;Koryŏ period, 935-1392
NK;NK4168.64;Chosŏn dynasty, 1392-1910
NK;NK4168.65;20th century
NK;NK4168.66;21st century
NK;NK4200;Collective biography
NK;NK4210.A-Z;Individual potters, families, and firms, A-Z
NK;NK4210.B63;Böttger, Johann Friedrich (Table N6)
NK;NK4210.P3;Palissy, Bernard, 1510?-1590 (Table N6)
NK;NK4210.W4;Wedgwood, Josiah, 1730-1795 (Table N6)
NK;NK4215;Potters' marks
NK;NK4220;To 1800
NK;NK4225;1800-
NK;NK4230;Collectors' manuals (How to identify old china, etc.)
NK;NK4233;Preservation. Cleaning. Restoration
NK;NK4235;General special
NK;NK4240;Juvenile works
NK;NK4245;Addresses, essays, lectures
NK;NK4250;Collections of designs
NK;NK4252.A-Z;Special elements or subjects in ceramic decoration or design, A-Z
NK;NK4252.E76;Eroticism
NK;NK4252.L58;Literature
NK;NK4252.S63;Social problems
NK;NK4255;Trade publications
NK;NK4260;General works
NK;NK4265;General works
NK;NK4265.5;Biscuit ware
NK;NK4267;Terra cotta
NK;NK4270;Glazed and enameled ware
NK;NK4275;General works
NK;NK4277;Blue and white transfer ware. Willowware
NK;NK4278;Creamware
NK;NK4280;Graffito decorated
NK;NK4282;Pearlware
NK;NK4283;Redware
NK;NK4285;Slip decorated
NK;NK4287;General works
NK;NK4289;Raqqa ware
NK;NK4290;General works
NK;NK4295;Dutch and general
NK;NK4295.5.A-Z;Other regions or countries, A-Z
NK;NK4295.5.G7;Great Britain
NK;NK4305;French and general
NK;NK4305.5.A-Z;Other regions or countries, A-Z
NK;NK4310;Hispano-Moresque
NK;NK4315;Italian and general
NK;NK4320.A-Z;Other regions or countries, A-Z
NK;NK4320.M5;Mexico
NK;NK4325;Robbia ware
NK;NK4335;Wedgwood
NK;NK4340.A-Z;Other special, A-Z
NK;NK4340.B4;Berlin faience
NK;NK4340.B6;Black basaltes
NK;NK4340.B7;Brunswick faience
NK;NK4340.C3;Çanakkale
NK;NK4340.C44;Çeladon ware
NK;NK4340.C48;Chintzware
NK;NK4340.D3;Davenport
NK;NK4340.D4;Dedham
NK;NK4340.F68;Franciscan ware
NK;NK4340.F7;Frankfurt am Main
NK;NK4340.G38;Gaudy ware
NK;NK4340.G7;Grueby
NK;NK4340.H3;Habaner ware
NK;NK4340.I9;İznik
NK;NK4340.J7;Jugtown
NK;NK4340.K73;Kütahya
NK;NK4340.K75;Kutani
NK;NK4340.M28;Marseille
NK;NK4340.M3;Martinware
NK;NK4340.N47;Newcomb pottery
NK;NK4340.O7;Oribe
NK;NK4340.P6;Portneuf
NK;NK4340.P73;Pratt ware
NK;NK4340.R3;Raku
NK;NK4340.R6;Rockingham
NK;NK4340.R7;Rookwood
NK;NK4340.R75;Rosemeade pottery
NK;NK4340.R78;Royal Copley
NK;NK4340.R79;Royal Haeger pottery
NK;NK4340.S5;Shino
NK;NK4340.S65;Sponged ware. Spatterware
NK;NK4340.S9;Swansea
NK;NK4340.T3;Talavera
NK;NK4340.T67;Torquay
NK;NK4340.U54;University of North Dakota pottery
NK;NK4340.W4;Wemyss ware
NK;NK4340.Y44;Yellow ware
NK;NK4340.Y84;Yue ware
NK;NK4360;General works
NK;NK4364;United States
NK;NK4365.A-Z;Other regions or countries, A-Z
NK;NK4367.A-Z;Special wares, A-Z
NK;NK4367.B67;Böttger ware
NK;NK4367.C7;Creussen pottery
NK;NK4367.D7;Doulton
NK;NK4367.I35;I-hsing ware. Yixing ware
NK;NK4367.I7;Ironstone china
NK;NK4370;General works
NK;NK4373;General special
NK;NK4374;Armorial
NK;NK4375;Soft porcelain
NK;NK4380;Dresden (Meissen)
NK;NK4390;Sèvres
NK;NK4395;Worchester
NK;NK4399.A-Z;Other special, A-Z
NK;NK4399.A4;American Belleek
NK;NK4399.A7;Arita
NK;NK4399.B4;Berlin
NK;NK4399.B58;Blue and white ware
NK;NK4399.B7;Bow
NK;NK4399.B75;Bristol
NK;NK4399.C27;Capodimonte
NK;NK4399.C3;Caughley
NK;NK4399.C47;Chai ware
NK;NK4399.C5;Chelsea
NK;NK4399.C55;Coalport
NK;NK4399.C6;Copenhagen
NK;NK4399.D37;Dehua ware
NK;NK4399.D4;Derby
NK;NK4399.F8;Frankenthal
NK;NK4399.F87;Fürstenberg
NK;NK4399.G45;Geisha girl porcelain
NK;NK4399.H3;Hague
NK;NK4399.H4;Haviland china
NK;NK4399.H57;Hirado
NK;NK4399.H8;Hutchenreuther
NK;NK4399.I4;Imari
NK;NK4399.J85;Jun ware
NK;NK4399.K3;Kakiemon
NK;NK4399.K64;Koizushi
NK;NK4399.K87;Kutani
NK;NK4399.L5;Limoges
NK;NK4399.L53;Liverpool
NK;NK4399.L6;Longton Hall
NK;NK4399.L7;Lowestoft
NK;NK4399.L9;Lusterware
NK;NK4399.M43;Medici
NK;NK4399.N25;Nabeshima
NK;NK4399.N3;Nantgarw
NK;NK4399.N4;New Hall
NK;NK4399.N9;Nyon
NK;NK4399.O43;Old Ivory dinnerware
NK;NK4399.P3;Parian
NK;NK4399.P33;Paris
NK;NK4399.P55;Plymouth
NK;NK4399.Q45;Qingbai ware
NK;NK4399.R6;Rockingham
NK;NK4399.R7;Rozenburg
NK;NK4399.R8;Ru ware
NK;NK4399.S24;Saint-Cloud
NK;NK4399.S9;Swansea
NK;NK4399.T45;Thuringian ware
NK;NK4399.T55;Ting ware. Ding ware
NK;NK4399.T6;Tournai
NK;NK4399.T68;Tōzan
NK;NK4399.V5;Vienna
NK;NK4399.V55;Vincennes
NK;NK4401-4585;Special regions or countries (Table N2 modified)
NK;NK4565;General works
NK;NK4565.2;General works
NK;NK4565.22;Early through Zhou dynasty (To 221 B.C.)
NK;NK4565.23;Qin-Han dynasties (221 B.C.-220 A.D.)
NK;NK4565.24;Three kingdoms-Sui dynasty (220-618)
NK;NK4565.3;Tang-Five dynasties (618-960)
NK;NK4565.4;Song-Yuan dynasties (960-1368)
NK;NK4565.5;Ming-Qing dynasties (1368-1912)
NK;NK4565.6;19th century
NK;NK4565.7;20th century
NK;NK4565.8;21st century
NK;NK4566.A-Z;Local, A-Z
NK;NK4567;General works
NK;NK4567.2;General works
NK;NK4567.215;General works
NK;NK4567.22;Early through Tempyo period (To 794 A.D.)
NK;NK4567.3;Fujiwara (Heian) period (794-1185)
NK;NK4567.4;Kamakura-Momoyama periods (1185-1600)
NK;NK4567.5;Tokugawa (Edo) period (1600-1868)
NK;NK4567.55;19th century
NK;NK4567.6;Meiji period
NK;NK4567.7;20th century
NK;NK4567.73;Taishō period (1912-1926)
NK;NK4568.A-Z;Local, A-Z
NK;NK4600;General works
NK;NK4605;General works
NK;NK4605.5.A-Z;Special regions or countries, A-Z
NK;NK4605.54;General works
NK;NK4605.542.A-Z;Special regions or countries, A-Z
NK;NK4606;General works
NK;NK4606.5.A-Z;Special regions or countries, A-Z
NK;NK4607;Transfer printing
NK;NK4620;General works
NK;NK4621.A-Z;United States. By city and museum or other place of exhibition, A-Z
NK;NK4622.A-Z;Other countries. By country and city, A-Z
NK;NK4623.A-Z;United States. By city and museum, A-Z
NK;NK4623.5.A-Z;Other countries. By country and city, A-Z
NK;NK4624.A-Z;United States. By collector, A-Z
NK;NK4624.5.A-Z;Other countries. By country and collector, A-Z
NK;NK4640;Ancient
NK;NK4642;Medieval
NK;NK4643;Modern
NK;NK4645;General works
NK;NK4646;Mycenean and pre-Mycenean
NK;NK4647;Geometric
NK;NK4648;Black-figured
NK;NK4649;Red-figured
NK;NK4649.5;White-ground. Slipware
NK;NK4650.A-Z;Other special varieties, A-Z
NK;NK4650.A6;Amphora
NK;NK4650.A84;Askos
NK;NK4650.B83;Bucchero
NK;NK4650.D8;Drinking cups (Cylix, etc.)
NK;NK4650.H9;Hydria
NK;NK4650.L47;Lebes gamikos
NK;NK4650.L5;Lecythi
NK;NK4650.L55;Lekanis
NK;NK4650.L68;Loutrophoroi
NK;NK4650.M44;Megarian bowls
NK;NK4650.O48;Olpes
NK;NK4650.P55;Phialae
NK;NK4650.P75;Psykters
NK;NK4650.P95;Pyxides
NK;NK4650.R5;Rhyta
NK;NK4650.S8;Stamnos
NK;NK4653.A-Z;Special vases, A-Z
NK;NK4653.P7;Portland vase
NK;NK4654;General works
NK;NK4654.5.A-Z;Special varieties, A-Z
NK;NK4654.5.B83;Bucchero
NK;NK4654.5.P38;Paterae
NK;NK4655;Chinese and Japanese vases
NK;NK4655.6.A-Z;Special works, by name (artists unknown), A-Z
NK;NK4657.A-Z;Others, by country, A-Z
NK;NK4659;Portraits in pottery
NK;NK4660;Statuettes. Ornamental figures
NK;NK4670;General works
NK;NK4670.5.A-Z;Exhibitions. Collections. Museums. By country and collector or place of exhibition, A-Z
NK;NK4670.7.A-Z;Special regions or countries, A-Z
NK;NK4672.A-Z;Special topics, A-Z
NK;NK4672.S54;Signs and signboards
NK;NK4675;Trade publications (Art tiles)
NK;NK4678;Ampullae
NK;NK4680;Lamps (Ancient)
NK;NK4685;Incense burners and containers
NK;NK4690;Braziers
NK;NK4695.A-Z;Other objects, A-Z
NK;NK4695.A6;Apothecary jars
NK;NK4695.B37;Beads
NK;NK4695.B44;Bells. Handbells
NK;NK4695.B67;Bottles
NK;NK4695.B68;Bowls
NK;NK4695.B87;Butter pats
NK;NK4695.C46;Censers
NK;NK4695.C5;Chamber pots
NK;NK4695.C518;Character jugs
NK;NK4695.C52;Character steins
NK;NK4695.C6;Coffeepots
NK;NK4695.C63;Coin banks
NK;NK4695.C66;Cookie jars
NK;NK4695.C73;Cream pots
NK;NK4695.C8;Cups
NK;NK4695.E37;Easter eggs
NK;NK4695.E4;Eggcups
NK;NK4695.F54;Figural planters
NK;NK4695.F6;Food warmers
NK;NK4695.H43;Head vase planters
NK;NK4695.H65;Holy water fonts
NK;NK4695.I36;Icons
NK;NK4695.L35;Lamps
NK;NK4695.L5;Lids
NK;NK4695.L58;Lithophanes
NK;NK4695.M3;Ma si dun (Containers)
NK;NK4695.M67;Mortars
NK;NK4695.M76;Mugs
NK;NK4695.M8;Mustache cups
NK;NK4695.M83;Mustard pots
NK;NK4695.P45;Pillows
NK;NK4695.P5;Pitchers
NK;NK4695.P53;Plant containers
NK;NK4695.P55;Plates
NK;NK4695.P6;Pouring vessels. Decanters
NK;NK4695.R44;Relief-decorated jugs
NK;NK4695.S23;Salt and pepper shakers
NK;NK4695.S26;Santos
NK;NK4695.S5;Shaving mugs
NK;NK4695.S65;Solitaires
NK;NK4695.S68;Souvenir china
NK;NK4695.S73;Steins
NK;NK4695.S76;Storage jars
NK;NK4695.S78;Stoves
NK;NK4695.T22;TV lamps
NK;NK4695.T33;Tableware
NK;NK4695.T39;Tea bowls
NK;NK4695.T43;Teapots
NK;NK4695.T47;Tiki mugs
NK;NK4695.T53;Tobacco jars and boxes
NK;NK4695.T55;Tobacco-pipes
NK;NK4695.T6;Toby jugs
NK;NK4695.T64;Toothbrush holders
NK;NK4695.T68;Toys
NK;NK4695.T87;Tureens
NK;NK4695.W34;Wall pockets
NK;NK4695.W45;Whiskey jugs
NK;NK4695.W47;Whistles
NK;NK4695.W75;Writing materials and instruments
NK;NK4695.Y36;Yan di (Containers)
NK;NK4695.5;Cheese dishes
NK;NK4696;Chessmen. Chess sets
NK;NK4696.2.A-Z;By region or country, A-Z
NK;NK4696.25.A-Z;Special artists, A-Z
NK;NK4696.35;Chips. Gambling chips
NK;NK4696.37;Chocolate collectibles
NK;NK4696.4;Christmas collectibles
NK;NK4696.5;Cigar boxes
NK;NK4698;Coin banks
NK;NK4698.5;Containers
NK;NK4699;Cork art
NK;NK4700;Periodicals and societies
NK;NK4700.5;Congresses
NK;NK4700.6;Dictionaries
NK;NK4700.7;Directories
NK;NK4701.A-Z;United States. By city and museum or other place of exhibition, A-Z
NK;NK4701.5.A-Z;Other countries. By country and city, A-Z
NK;NK4701.8;Collective
NK;NK4702.A-Z;United States. By city and museum, A-Z
NK;NK4702.5.A-Z;Other countries. By country and city, A-Z
NK;NK4703.A-Z;Private collections. By collection, A-Z
NK;NK4704;General. Collectors' manuals
NK;NK4704.2;Display techniques
NK;NK4704.3;Deterioration
NK;NK4704.5;Conservation and restoration
NK;NK4705;Collected designs
NK;NK4705.5;Auction catalogs
NK;NK4706;General works
NK;NK4706.4.A-Z;Ethnic groups not limited to one country, A-Z
NK;NK4706.4.B35;Baluchi
NK;NK4706.4.C44;Celts
NK;NK4706.4.H56;Hmong (Asian people)
NK;NK4706.4.J48;Jews
NK;NK4706.4.T45;Thracians
NK;NK4706.4.T83;Tuaregs
NK;NK4707;Ancient
NK;NK4707.15;Egyptian
NK;NK4707.2;Etruscan
NK;NK4707.3;General works
NK;NK4707.33;Roman
NK;NK4707.4;Early Christian
NK;NK4708;Medieval
NK;NK4708.7;Buddhist
NK;NK4708.8;Byzantine
NK;NK4708.9;Islamic
NK;NK4708.92;Romanesque
NK;NK4708.923;Gothic
NK;NK4709;Modern
NK;NK4709.2.A-Z;Special styles, A-Z
NK;NK4709.2.G76;Grotesque
NK;NK4709.3;Renaissance
NK;NK4709.6;Baroque
NK;NK4709.65;18th century
NK;NK4709.7;Rococo
NK;NK4709.8;19th century
NK;NK4709.85.A-Z;Special styles, A-Z
NK;NK4709.85.A7;Art nouveau
NK;NK4709.85.B53;Biedermeier
NK;NK4709.85.E24;Eclecticism
NK;NK4709.85.I84;Islamic
NK;NK4709.85.V53;Victorian
NK;NK4710;20th century
NK;NK4710.3.A-Z;Special styles, A-Z
NK;NK4710.3.A78;Art deco
NK;NK4711;North America
NK;NK4712;United States
NK;NK4712.5;Latin America
NK;NK4713-4796.3;Other regions or countries (Table N1)
NK;NK4797;Collective biography
NK;NK4798.A-Z;Special artists, A-Z
NK;NK4799;Dealers' catalogs
NK;NK4850;Ecclesiastical vestments
NK;NK4860;General works
NK;NK4860.5.A-Z;By region or country, A-Z
NK;NK4870;Fans
NK;NK4890.A-Z;Other articles, A-Z
NK;NK4890.B4;Belts. Belt buckles
NK;NK4890.B62;Bola ties
NK;NK4890.B67;Braid
NK;NK4890.B8;Buttonhooks
NK;NK4890.C36;Cashmere shawls
NK;NK4890.C47;Charms
NK;NK4890.C63;Combs, Ornamental
NK;NK4890.C65;Compacts. Powder boxes
NK;NK4890.C67;Costume jewelry
NK;NK4890.E86;Ethnic jewelry (General)
NK;NK4890.H33;Hair ornaments
NK;NK4890.H34;Handbags. Plastic handbags
NK;NK4890.H36;Handkerchiefs
NK;NK4890.H4;Head-gear
NK;NK4890.J4;Jeans
NK;NK4890.K64;Kohl pots. Collyrium pots
NK;NK4890.M37;Masks
NK;NK4890.N43;Neckties
NK;NK4890.P55;Plastic jewelry
NK;NK4890.P67;Porcelain jewelry
NK;NK4890.R48;Rhinestone jewelry
NK;NK4890.S45;Shirts
NK;NK4890.S5;Shoe buckles
NK;NK4890.W66;Wooden jewelry
NK;NK4890.3;Darning eggs
NK;NK4890.5;Decoys
NK;NK4891;Distaffs
NK;NK4891.2;Dog collectibles
NK;NK4891.3;Congresses
NK;NK4891.35;Directories
NK;NK4891.5;Competitions
NK;NK4892.A-Z;Exhibitions. Museums. By country and city, A-Z
NK;NK4892.5.A-Z;Private collections. By collector, A-Z
NK;NK4893;General works. Collectors' manuals
NK;NK4893.3;Trademarks
NK;NK4894.A2;General works
NK;NK4894.A3-Z;By region or country, A-Z
NK;NK4894.15;Collective biography
NK;NK4894.2.A-Z;Special artists, A-Z
NK;NK4894.3.A-Z;Special types of dolls, A-Z
NK;NK4894.3.A25;Action Man figures
NK;NK4894.3.A38;Advertising dolls
NK;NK4894.3.A64;American Girl dolls
NK;NK4894.3.B33;Baby dolls
NK;NK4894.3.B34;Baby Face dolls
NK;NK4894.3.B37;Barbie dolls
NK;NK4894.3.B53;Black dolls
NK;NK4894.3.B58;Bleuette dolls
NK;NK4894.3.B68;Boy dolls
NK;NK4894.3.C32;Cabbage Patch Kids dolls
NK;NK4894.3.C37;Cat dolls
NK;NK4894.3.C44;Celebrity dolls
NK;NK4894.3.C56;Cissy dolls
NK;NK4894.3.C66;Companion dolls
NK;NK4894.3.C67;Costume dolls
NK;NK4894.3.C75;Crissy dolls
NK;NK4894.3.D38;Dawn dolls
NK;NK4894.3.D57;Disney characters
NK;NK4894.3.F37;Fashion dolls
NK;NK4894.3.F73;Francie dolls
NK;NK4894.3.G45;Gene dolls
NK;NK4894.3.G55;Ginny dolls
NK;NK4894.3.G57;Girl Scout dolls
NK;NK4894.3.G65;Gollywogs
NK;NK4894.3.H46;He-Man figures
NK;NK4894.3.K48;Kewpie dolls
NK;NK4894.3.L58;Living Dead dolls
NK;NK4894.3.M37;Mariquita Pérez dolls
NK;NK4894.3.M43;Mechanical dolls
NK;NK4894.3.N47;Nesting dolls
NK;NK4894.3.P37;Patsy dolls
NK;NK4894.3.P53;Playpal dolls
NK;NK4894.3.P85;Pullstring dolls
NK;NK4894.3.R34;Raggedy Ann and Andy dolls
NK;NK4894.3.R48;Revlon dolls
NK;NK4894.3.S25;Santa dolls
NK;NK4894.3.S27;Sasha dolls
NK;NK4894.3.S56;Shirley Temple dolls
NK;NK4894.3.S58;Sindy dolls
NK;NK4894.3.S73;Star Wars figures
NK;NK4894.3.T35;Tammy dolls
NK;NK4894.3.T76;Troll dolls
NK;NK4894.4.A-Z;Dolls in special materials, A-Z
NK;NK4894.4.B46;Betsy McCall dolls
NK;NK4894.4.B57;Bisque dolls
NK;NK4894.4.C44;Celluloid dolls
NK;NK4894.4.C55;China dolls
NK;NK4894.4.C57;Cloth dolls. Rag dolls
NK;NK4894.4.C65;Composition dolls
NK;NK4894.4.H37;Hard plastic dolls
NK;NK4894.4.M48;Metal dolls
NK;NK4894.4.P37;Papier-mâché dolls
NK;NK4894.4.W37;Wax dolls
NK;NK4894.5;Door knockers
NK;NK4894.6;Doorstops
NK;NK4895;General works
NK;NK4895.5.A-Z;Special types, A-Z
NK;NK4895.5.H67;Horns
NK;NK4895.5.M8;Mugs
NK;NK4895.5.S25;Sake
NK;NK4897;Drug paraphernalia
NK;NK4898;Duck calls. Turkey calls
NK;NK4898.5;Duck collectibles
NK;NK4900;Easter eggs
NK;NK4994;Elephant collectibles
NK;NK4997;Periodicals. Societies
NK;NK4998;Congresses. Yearbooks
NK;NK4998.5;Dictionaries
NK;NK4999.A-Z;Museums. Collections. Exhibitions. By city and museum or collector, A-Z
NK;NK5000;General works
NK;NK5001;General special
NK;NK5003;General works
NK;NK5003.2.A-Z;Ethnic groups not limited to one country, A-Z
NK;NK5003.2.C44;Celts
NK;NK5003.3;Medieval
NK;NK5003.45;General works
NK;NK5003.8;20th century
NK;NK5004.A-Z;By region or country, A-Z
NK;NK5008.A-Z;Special artists, A-Z
NK;NK5010;General works
NK;NK5013;Byzantine
NK;NK5014;Renaissance
NK;NK5015;Chinese and Japanese
NK;NK5015.4.A-Z;By region or country, A-Z
NK;NK5015.5.A-Z;Special artists, A-Z
NK;NK5016;General works
NK;NK5016.5;Medieval
NK;NK5017.5;Romanesque
NK;NK5019.A-Z;By region or country, A-Z
NK;NK5020;General works
NK;NK5021;Medieval
NK;NK5022;Renaissance
NK;NK5024.A-Z;By region or country, A-Z
NK;NK5030;General works
NK;NK5033;United States
NK;NK5035.A-Z;Other regions or countries, A-Z
NK;NK5040;Fast food collectibles
NK;NK5045;Florida collectibles
NK;NK5050;Flue covers
NK;NK5055;Frogs (Flower arrangement). Flower frogs
NK;NK5080;Gesso
NK;NK5090;Girlie collectibles
NK;NK5100;Periodicals and societies
NK;NK5100.5;Congresses
NK;NK5100.6;Dictionaries
NK;NK5100.7;Directories
NK;NK5101.A-Z;United States. By city and museum or other place of exhibition, A-Z
NK;NK5101.5.A-Z;Other countries. By country and city, A-Z
NK;NK5101.8;Collective
NK;NK5102.A-Z;United States. By city and museum, A-Z
NK;NK5102.5.A-Z;Other countries. By country and city, A-Z
NK;NK5103.A-Z;Private collections. By collection, A-Z
NK;NK5104;General. Collectors' manuals
NK;NK5104.2;Juvenile works
NK;NK5104.5;Conservation and restoration
NK;NK5105;Collected designs
NK;NK5105.5;Auction catalogs
NK;NK5106;General works
NK;NK5106.4.A-Z;Ethnic groups not limited to one country, A-Z
NK;NK5107;Ancient
NK;NK5107.15;Egyptian
NK;NK5107.2;Etruscan
NK;NK5107.3;Classical
NK;NK5107.4;Early Christian
NK;NK5108;Medieval
NK;NK5108.7;Buddhist
NK;NK5108.8;Byzantine
NK;NK5108.9;Islamic
NK;NK5108.92;Romanesque
NK;NK5108.923;Gothic
NK;NK5109;General works
NK;NK5109.2.A-Z;Special styles, A-Z
NK;NK5109.2.G76;Grotesque
NK;NK5109.3;Renaissance
NK;NK5109.6;Baroque
NK;NK5109.65;18th century
NK;NK5109.7;Rococo
NK;NK5109.8;19th century
NK;NK5109.85.A-Z;Special styles, A-Z
NK;NK5109.85.A7;Art nouveau
NK;NK5109.85.B53;Biedermeier
NK;NK5109.85.E24;Eclecticism
NK;NK5109.85.V53;Victorian
NK;NK5110;20th century
NK;NK5110.3.A-Z;Special styles, A-Z
NK;NK5110.3.A78;Art deco
NK;NK5110.5;21st century
NK;NK5111;North America
NK;NK5112;United States
NK;NK5112.5;Latin America
NK;NK5113-5196.3;Other regions or countries (Table N1)
NK;NK5197;Collective biography
NK;NK5198.A-Z;Special artists, families, firms, A-Z
NK;NK5199;Dealers' catalogs
NK;NK5200;Periodicals. Societies
NK;NK5200.5.A-Z;Exhibitions. Collections. Museums. By country and collector or place of exhibition, A-Z
NK;NK5201;General works
NK;NK5202;History
NK;NK5203;United States
NK;NK5204.A-Z;Other regions or countries, A-Z
NK;NK5205.A-Z;Special artists, families, firms, A-Z
NK;NK5206;General works
NK;NK5207.A-Z;By region or country, A-Z
NK;NK5300;Periodicals and societies
NK;NK5300.5;Congresses
NK;NK5300.6;Dictionaries
NK;NK5300.7;Directories
NK;NK5301.A-Z;United States. By city and museum or other place of exhibition, A-Z
NK;NK5301.5.A-Z;Other countries. By country and city, A-Z
NK;NK5301.8;Collective
NK;NK5302.A-Z;United States. By city and museum, A-Z
NK;NK5302.5.A-Z;Other countries. By country and city, A-Z
NK;NK5303.A-Z;Private collections. By collection, A-Z
NK;NK5304;General. Collectors' manuals
NK;NK5304.5;Conservation and restoration
NK;NK5305;Collected designs
NK;NK5305.5;Auction catalogs
NK;NK5306;General works
NK;NK5306.4.A-Z;Ethnic groups not limited to one country, A-Z
NK;NK5307;General works
NK;NK5307.15;Egyptian
NK;NK5307.2;Etruscan
NK;NK5307.3;Classical
NK;NK5307.4;Early Christian
NK;NK5308;General works
NK;NK5308.7;Buddhist
NK;NK5308.8;Byzantine
NK;NK5308.9;Islamic
NK;NK5308.92;Romanesque
NK;NK5308.923;Gothic
NK;NK5309;General works
NK;NK5309.2.A-Z;Special styles, A-Z
NK;NK5309.2.G76;Grotesque
NK;NK5309.3;Renaissance
NK;NK5309.6;Baroque
NK;NK5309.65;18th century
NK;NK5309.7;Rococo
NK;NK5309.8;19th century
NK;NK5309.85.A-Z;Special styles, A-Z
NK;NK5309.85.A7;Art nouveau
NK;NK5309.85.B53;Biedermeier
NK;NK5309.85.E24;Eclecticism
NK;NK5309.85.V53;Victorian
NK;NK5310;20th century
NK;NK5310.3.A-Z;Special styles, A-Z
NK;NK5310.3.A78;Art deco
NK;NK5310.5;21st century
NK;NK5311;North America
NK;NK5312;United States
NK;NK5312.5;Latin America
NK;NK5313-5396.3;Other regions or countries (Table N1)
NK;NK5397;Collective biography
NK;NK5398.A-Z;Special artists, A-Z
NK;NK5399;Dealers' catalogs
NK;NK5410;Glass painting for amateurs
NK;NK5420;Leaded glass
NK;NK5430;Mosaic glass
NK;NK5431;Periodicals. Societies
NK;NK5431.5.A-Z;Exhibitions. Collections. Museums. By country and collector or place of exhibition, A-Z
NK;NK5432;General works
NK;NK5433;History
NK;NK5434;United States
NK;NK5435.A-Z;Other regions or countries, A-Z
NK;NK5436.A-Z;Special artists, families, firms, A-Z
NK;NK5438;Portraits on glassware
NK;NK5439.A-Z;Other special types of glass, A-Z
NK;NK5439.A77;Art glass
NK;NK5439.B54;Black glass
NK;NK5439.C33;Cameo glass
NK;NK5439.C35;Carnival glass
NK;NK5439.C62;Cobalt glass
NK;NK5439.C73;Crackle glass
NK;NK5439.C85;Custard glass
NK;NK5439.D4;Delphite glass
NK;NK5439.D44;Depression glass
NK;NK5439.E5;Enameled glass
NK;NK5439.G54;Gilt glass
NK;NK5439.G63;Gold glass
NK;NK5439.G64;Goofus glass
NK;NK5439.J33;Jadeite glass
NK;NK5439.L34;Lacy glass
NK;NK5439.M37;Mary Gregory glass
NK;NK5439.M54;Milk glass
NK;NK5439.O6;Opal glass
NK;NK5439.P36;Pattern glass
NK;NK5439.P43;Peachblow glass
NK;NK5439.P66;Pomona glass
NK;NK5439.P87;Purple glass
NK;NK5439.P95;Pyrex
NK;NK5439.R82;Ruby glass. Gold ruby glass
NK;NK5439.S34;Sea glass
NK;NK5439.S47;Silvered glass
NK;NK5439.S53;Slag glass
NK;NK5439.V37;Vaseline glass
NK;NK5440.A-Z;Special articles of glass, A-Z
NK;NK5440.A55;Animals. Covered animal dishes
NK;NK5440.A66;Apothecary jars
NK;NK5440.B27;Baskets
NK;NK5440.B34;Beads
NK;NK5440.B37;Bells
NK;NK5440.B6;Bottles
NK;NK5440.B66;Bowls
NK;NK5440.B86;Buttons
NK;NK5440.C26;Candlesticks
NK;NK5440.C3;Candy containers
NK;NK5440.C45;Celery vases
NK;NK5440.C48;Chandeliers
NK;NK5440.C57;Christmas decorations
NK;NK5440.C63;Coin banks
