classe;cote_range;description
NX;NX295.A-Z;Other local, A-Z
NX;NX296;Collective biography. British artists
NX;NX297.A-Z;Special artists, A-Z
NX;NX298.A-Z;Special works, by name (artists unknown), A-Z
NX;NX301;General
NX;NX302;Ancient
NX;NX303;Medieval. Gothic. Romanesque
NX;NX304;General works
NX;NX305;General works
NX;NX305.5.A-Z;Special aspects or movements, A-Z
NX;NX306;General works
NX;NX306.5.A-Z;Special aspects or movements, A-Z
NX;NX307;General works
NX;NX307.5.A-Z;Special aspects or movements, A-Z
NX;NX308;General works
NX;NX308.5.A-Z;Special aspects or movements, A-Z
NX;NX308.6;General works
NX;NX308.65.A-Z;Special aspects or movements, A-Z
NX;NX309.A-Z;Special divisions of Austria, A-Z
NX;NX310.A-Z;Special cities of Austria, A-Z
NX;NX311;Collective biography
NX;NX311.5.A-Z;Special artists, A-Z
NX;NX311.6.A-Z;Special works, by name (artists unknown), A-Z
NX;NX312;General
NX;NX314;Ancient
NX;NX315;Medieval. Gothic. Romanesque
NX;NX316;General works
NX;NX317;General works
NX;NX317.5.A-Z;Special aspects or movements, A-Z
NX;NX318;General works
NX;NX318.5.A-Z;Special aspects or movements, A-Z
NX;NX319;General works
NX;NX319.5.A-Z;Special aspects or movements, A-Z
NX;NX320;General works
NX;NX320.5.A-Z;Special aspects or movements, A-Z
NX;NX320.6;General works
NX;NX320.65.A-Z;Special aspects or movements, A-Z
NX;NX321.A-Z;Special divisions, A-Z
NX;NX321.5.A-Z;Special cities of Hungary, A-Z
NX;NX322;Collective biography
NX;NX322.5.A-Z;Special artists, A-Z
NX;NX322.6.A-Z;Special works, by name (artists unknown), A-Z
NX;NX323;General
NX;NX325;Ancient
NX;NX326;Medieval. Gothic. Romanesque
NX;NX327;General works
NX;NX328;General works
NX;NX328.5.A-Z;Special aspects or movements, A-Z
NX;NX329;General works
NX;NX329.5.A-Z;Special aspects or movements, A-Z
NX;NX330;General works
NX;NX330.5.A-Z;Special aspects or movements, A-Z
NX;NX331;General works
NX;NX331.5.A-Z;Special aspects or movements, A-Z
NX;NX331.6;General works
NX;NX331.65.A-Z;Special aspects or movements, A-Z
NX;NX332.A-Z;Special divisions, A-Z
NX;NX333.A-Z;Special cities of the Czech Republic, A-Z
NX;NX334;Collective biography
NX;NX334.5.A-Z;Special artists, A-Z
NX;NX341;General
NX;NX342;Ancient
NX;NX343;Medieval. Gothic. Romanesque
NX;NX344;General works
NX;NX345;General works
NX;NX345.5.A-Z;Special aspects or movements, A-Z
NX;NX346;General works
NX;NX346.5.A-Z;Special aspects or movements, A-Z
NX;NX347;General works
NX;NX347.5.A-Z;Special aspects or movements, A-Z
NX;NX348;General works
NX;NX348.5.A-Z;Special aspects or movements, A-Z
NX;NX348.6;General works
NX;NX348.65.A-Z;Special aspects or movements, A-Z
NX;NX349.A-Z;Special divisions, A-Z
NX;NX350;Paris
NX;NX351.A-Z;Other special cities, A-Z
NX;NX352;Collective biography
NX;NX353.A-Z;Special artists, A-Z
NX;NX353.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX359;German, Austrian and Swiss (Collectively)
NX;NX361;General
NX;NX362;Ancient
NX;NX363;Medieval. Gothic. Romanesque
NX;NX364;General works
NX;NX365;General works
NX;NX365.5.A-Z;Special aspects or movements, A-Z
NX;NX366;General works
NX;NX366.5.A-Z;Special aspects or movements, A-Z
NX;NX367;General works
NX;NX367.5.A-Z;Special aspects or movements, A-Z
NX;NX368;General works
NX;NX368.5.A-Z;Special aspects or movements, A-Z
NX;NX368.6;General works
NX;NX368.65.A-Z;Special aspects or movements, A-Z
NX;NX369;A - Als
NX;NX371;Als - Bad
NX;NX372;Baden
NX;NX372.5;Baltic Sea Region
NX;NX373;Bavaria
NX;NX374;Bav - Hes
NX;NX375;Hesse
NX;NX376;Hes - Pr
NX;NX377;Prussia
NX;NX378;Pr - Rh
NX;NX379;Rhine provinces
NX;NX380;Rho - Sax
NX;NX381;Saxony
NX;NX382;Sax - Wu
NX;NX383;Württemburg
NX;NX384;Wu - Z
NX;NX385;Berlin
NX;NX386.A-Z;Other cities, A-Z
NX;NX387;Collective biography
NX;NX388.A-Z;Special artists, A-Z
NX;NX388.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX389;General
NX;NX391;General
NX;NX392;Ancient
NX;NX393;Medieval. Byzantine. Gothic. Romanesque
NX;NX394;General works
NX;NX395;General works
NX;NX395.5.A-Z;Special aspects or movements, A-Z
NX;NX396;General works
NX;NX396.5.A-Z;Special aspects or movements, A-Z
NX;NX397.5.A-Z;Special aspects or movements, A-Z
NX;NX398.5.A-Z;Special aspects or movements, A-Z
NX;NX398.6;General works
NX;NX398.65.A-Z;Special aspects or movements, A-Z
NX;NX401.A-Z;Other special cities, A-Z
NX;NX402;Collective biography
NX;NX403.A-Z;Special artists, A-Z
NX;NX403.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX413;Medieval. Gothic. Romanesque
NX;NX414;General works
NX;NX415;General works
NX;NX415.5.A-Z;Special aspects or movements, A-Z
NX;NX416;General works
NX;NX416.5.A-Z;Special aspects or movements, A-Z
NX;NX417;General works
NX;NX417.5.A-Z;Special aspects or movements, A-Z
NX;NX418;General works
NX;NX418.5.A-Z;Special aspects or movements, A-Z
NX;NX418.6;General works
NX;NX418.65.A-Z;Special aspects or movements, A-Z
NX;NX419.A-Z;Special divisions, A-Z
NX;NX421.A-Z;Other special cities, A-Z
NX;NX422;Collective biography
NX;NX423.A-Z;Special artists, A-Z
NX;NX423.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX424;Vatican City
NX;NX431;General
NX;NX432;Ancient
NX;NX433;Medieval. Gothic. Romanesque
NX;NX434;General works
NX;NX435;General works
NX;NX435.5.A-Z;Special aspects or movements, A-Z
NX;NX436;General works
NX;NX436.5.A-Z;Special aspects or movements, A-Z
NX;NX437;General works
NX;NX437.5.A-Z;Special aspects or movements, A-Z
NX;NX438;General works
NX;NX438.5.A-Z;Special apects or movements, A-Z
NX;NX438.6;General works
NX;NX438.65.A-Z;Special aspects or movements, A-Z
NX;NX441;General
NX;NX442;Ancient
NX;NX443;Medieval. Gothic. Romanesque
NX;NX444;General works
NX;NX445.5.A-Z;Special aspects or movements, A-Z
NX;NX446;General works
NX;NX446.5.A-Z;Special aspects or movements, A-Z
NX;NX447.5.A-Z;Special aspects or movements, A-Z
NX;NX448.5.A-Z;Special aspects or movements, A-Z
NX;NX448.6;General works
NX;NX448.65.A-Z;Special aspects or movements, A-Z
NX;NX449.A-Z;Special divisions, A-Z
NX;NX451.A-Z;Other special cities, A-Z
NX;NX453.A-Z;Special artists, A-Z
NX;NX453.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX461;General
NX;NX462;Ancient
NX;NX463;Medieval. Gothic. Romanesque
NX;NX464;General works
NX;NX465;General works
NX;NX465.5.A-Z;Special aspects or movements, A-Z
NX;NX466;General works
NX;NX466.5.A-Z;Special aspects or movements, A-Z
NX;NX467;General works
NX;NX467.5.A-Z;Special aspects or movements, A-Z
NX;NX468;General works
NX;NX468.5.A-Z;Special aspects or movements, A-Z
NX;NX468.6;General works
NX;NX468.65.A-Z;Special aspects or movements, A-Z
NX;NX469.A-Z;Special divisions, A-Z
NX;NX470;Brussels
NX;NX471.A-Z;Other special cities, A-Z
NX;NX472;Collective biography
NX;NX473.A-Z;Special artists, A-Z
NX;NX473.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX474;General
NX;NX474.2.A-Z;Local, A-Z
NX;NX474.3.A-Z;Special artists, A-Z
NX;NX476;Slavic art. General works
NX;NX481;General
NX;NX482;Ancient
NX;NX483;Medieval. Gothic. Romanesque
NX;NX484;General works
NX;NX485;General works
NX;NX485.5.A-Z;Special aspects or movements, A-Z
NX;NX486;General works
NX;NX486.5.A-Z;Special aspects or movements, A-Z
NX;NX487;General works
NX;NX487.5.A-Z;Special aspects or movments, A-Z
NX;NX488;General works
NX;NX488.5.A-Z;Special aspects or movements, A-Z
NX;NX489;General works
NX;NX489.5.A-Z;Special aspects or movements, A-Z
NX;NX495.A-Z;Other, A-Z
NX;NX496;Saint Petersburg. Leningrad
NX;NX497.A-Z;Other cities, A-Z
NX;NX498;Collective biography
NX;NX499.A-Z;Special artists, A-Z
NX;NX501;General
NX;NX502;Ancient
NX;NX503;Medieval. Gothic. Romanesque
NX;NX504;General works
NX;NX505;General works
NX;NX505.5.A-Z;Special aspects or movements, A-Z
NX;NX506;General works
NX;NX506.5.A-Z;Special aspects or movements, A-Z
NX;NX507;General works
NX;NX507.5.A-Z;Special aspects or movements, A-Z
NX;NX508;General works
NX;NX508.5.A-Z;Special aspects or movements, A-Z
NX;NX508.6;General works
NX;NX508.65.A-Z;Special aspects or movements, A-Z
NX;NX509;Collective biography
NX;NX511;General
NX;NX512;Ancient
NX;NX513;Medieval. Gothic. Romanesque
NX;NX514;General works
NX;NX515;General works
NX;NX515.5.A-Z;Special aspects or movements, A-Z
NX;NX516;General works
NX;NX516.5.A-Z;Special aspects or movements, A-Z
NX;NX517;General works
NX;NX517.5.A-Z;Special aspects or movements, A-Z
NX;NX518;General works
NX;NX518.5.A-Z;Special aspects or movements, A-Z
NX;NX518.6;General works
NX;NX518.65.A-Z;Special aspects or movements, A-Z
NX;NX519.A-Z;Special divisions, A-Z
NX;NX520;Copenhagen
NX;NX521.A-Z;Other special cities, A-Z
NX;NX522;Collective biography
NX;NX523.A-Z;Special artists, A-Z
NX;NX523.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX541;General
NX;NX542;Ancient
NX;NX543;Medieval. Gothic. Romanesque
NX;NX544;General works
NX;NX545;General works
NX;NX545.5.A-Z;Special aspects or movements, A-Z
NX;NX546;General works
NX;NX546.5.A-Z;Special aspects or movements, A-Z
NX;NX547;General works
NX;NX547.5.A-Z;Special aspects or movements, A-Z
NX;NX548;General works
NX;NX548.5.A-Z;Special aspects or movements, A-Z
NX;NX548.6;General works
NX;NX548.65.A-Z;Special aspects or movements, A-Z
NX;NX549.A-Z;Special divisions, A-Z
NX;NX550;Reykjavik
NX;NX551.A-Z;Other special cities, A-Z
NX;NX553.A-Z;Special artists, A-Z
NX;NX553.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX561;General
NX;NX562;Ancient
NX;NX563;Medieval. Gothic. Romanesque
NX;NX564;General works
NX;NX565;General works
NX;NX565.5.A-Z;Special aspects or movements, A-Z
NX;NX566;General works
NX;NX566.5.A-Z;Special aspects or movements, A-Z
NX;NX567;General works
NX;NX567.5.A-Z;Special aspects or movements, A-Z
NX;NX568;General works
NX;NX568.5.A-Z;Special aspects or movements, A-Z
NX;NX568.6;General works
NX;NX568.65.A-Z;Special aspects or movements, A-Z
NX;NX569.A-Z;Special divisions, A-Z
NX;NX570;Oslo
NX;NX571.A-Z;Other special cities, A-Z
NX;NX572;Collective biography
NX;NX573.A-Z;Special artists, A-Z
NX;NX573.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX581;General
NX;NX582;Ancient
NX;NX583;Medieval. Gothic. Romanesque
NX;NX584;General works
NX;NX585;General works
NX;NX585.5.A-Z;Special aspects or movements, A-Z
NX;NX586;General works
NX;NX586.5.A-Z;Special aspects or movements, A-Z
NX;NX587;General works
NX;NX587.5.A-Z;Special aspects or movements, A-Z
NX;NX588;General works
NX;NX588.5.A-Z;Special aspects or movements, A-Z
NX;NX588.6;General works
NX;NX588.65.A-Z;Special aspects or movements, A-Z
NX;NX589.A-Z;Special divisions, A-Z
NX;NX590;Stockholm
NX;NX591.A-Z;Other special cities, A-Z
NX;NX592;Collective biography
NX;NX593.A-Z;Special artists, A-Z
NX;NX593.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX601;General
NX;NX602;Ancient
NX;NX603;Medieval. Gothic. Romanesque
NX;NX604;General works
NX;NX605;General works
NX;NX605.5.A-Z;Special aspects or movements, A-Z
NX;NX606;General works
NX;NX606.5.A-Z;Special aspects or movements, A-Z
NX;NX607;General works
NX;NX607.5.A-Z;Special aspects or movements, A-Z
NX;NX608;General works
NX;NX608.5.A-Z;Special aspects or movements, A-Z
NX;NX608.6;General works
NX;NX608.65.A-Z;Special aspects or movements, A-Z
NX;NX609.A-Z;Special divisions, A-Z
NX;NX610;Madrid
NX;NX611.A-Z;Other special cities, A-Z
NX;NX612;Collective biography
NX;NX613.A-Z;Special artists, A-Z
NX;NX613.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX621;General
NX;NX622;Ancient
NX;NX623;Medieval. Gothic. Romanesque
NX;NX624;General works
NX;NX625;General works
NX;NX625.5.A-Z;Special aspects or movements, A-Z
NX;NX626;General works
NX;NX626.5.A-Z;Special aspects or movements, A-Z
NX;NX627.5.A-Z;Special aspects or movements, A-Z
NX;NX628.5.A-Z;Special aspects or movements, A-Z
NX;NX628.6;General works
NX;NX628.65.A-Z;Special aspects or movements, A-Z
NX;NX629.A-Z;Special divisions, A-Z
NX;NX630;Lisbon
NX;NX631.A-Z;Other special cities, A-Z
NX;NX633.A-Z;Special artists, A-Z
NX;NX633.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX641;General
NX;NX642;Ancient
NX;NX644;General works
NX;NX645.5.A-Z;Special aspects or movements, A-Z
NX;NX646;General works
NX;NX646.5.A-Z;Special aspects or movements, A-Z
NX;NX647;General works
NX;NX647.5.A-Z;Special aspects or movements, A-Z
NX;NX648;General works
NX;NX648.5.A-Z;Special aspects or movements, A-Z
NX;NX648.6;General works
NX;NX648.65.A-Z;Special aspects or movements, A-Z
NX;NX649.A-Z;Special divisions, A-Z
NX;NX650;Bern
NX;NX651.A-Z;Other special cities, A-Z
NX;NX652;Collective biography
NX;NX653.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX663;Medieval. Gothic. Romanesque
NX;NX664;General works
NX;NX665;General works
NX;NX665.5.A-Z;Special aspects or movements, A-Z
NX;NX666;General works
NX;NX666.5.A-Z;Special aspects or movements, A-Z
NX;NX667;General works
NX;NX667.5.A-Z;Special aspects or movements, A-Z
NX;NX668;General works
NX;NX668.5.A-Z;Special aspects or movements, A-Z
NX;NX668.6;General works
NX;NX668.65.A-Z;Special aspects or movements, A-Z
NX;NX669.A-Z;Special divisions, A-Z
NX;NX671.A-Z;Other special cities, A-Z
NX;NX672;Collective biography
NX;NX673.A-Z;Special artists, A-Z
NX;NX673.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX675;General
NX;NX681;General
NX;NX682;Ancient
NX;NX683;Medieval. Gothic. Romanesque
NX;NX685;General works
NX;NX685.5.A-Z;Special aspects or movements, A-Z
NX;NX686;General works
NX;NX686.5.A-Z;Special aspects or movements, A-Z
NX;NX687;General works
NX;NX687.5.A-Z;Special aspects or movements, A-Z
NX;NX688.5.A-Z;Special aspects or movements, A-Z
NX;NX688.6;General works
NX;NX688.65.A-Z;Special aspects or movements, A-Z
NX;NX689.A-Z;Special divisions, A-Z
NX;NX690;Sofia
NX;NX691.A-Z;Other special cities, A-Z
NX;NX692;Collective biography
NX;NX693.A-Z;Special artists, A-Z
NX;NX693.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX721;General
NX;NX722;Ancient
NX;NX723;Medieval. Gothic. Romanesque
NX;NX724;General works
NX;NX725;General works
NX;NX725.5.A-Z;Special aspects or movements, A-Z
NX;NX726;General works
NX;NX726.5.A-Z;Special aspects or movements, A-Z
NX;NX727;General works
NX;NX727.5.A-Z;Special aspects or movements, A-Z
NX;NX728;General works
NX;NX728.5.A-Z;Special aspects or movements, A-Z
NX;NX728.6;General works
NX;NX728.65.A-Z;Special aspects or movements, A-Z
NX;NX729.A-Z;Special divisions, A-Z
NX;NX731.A-Z;Other special cities, A-Z
NX;NX732;Collective biography
NX;NX733.A-Z;Special artists, A-Z
NX;NX733.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX741;General
NX;NX742;Ancient
NX;NX743;Medieval. Gothic. Romanesque
NX;NX744;General works
NX;NX745.5.A-Z;Special aspects or movements, A-Z
NX;NX746;General works
NX;NX746.5.A-Z;Special aspects or movements, A-Z
NX;NX747;General works
NX;NX747.5.A-Z;Special aspects or movements, A-Z
NX;NX748;General works
NX;NX748.5.A-Z;Special aspects or movements, A-Z
NX;NX748.6;General works
NX;NX748.65.A-Z;Special aspects or movements, A-Z
NX;NX749.A-Z;Special divisions, A-Z
NX;NX750;Belgrade
NX;NX751.A-Z;Other special cities, A-Z
NX;NX752;Collective biography
NX;NX753.A-Z;Special artists, A-Z
NX;NX753.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX755.A-Z;Other regions or countries, A-Z
NX;NX758;Mediterranean Region
NX;NX762;Collections. Catalogs. Exhibitions
NX;NX765.3;General
NX;NX765.5;Arabian peninsula
NX;NX767;General
NX;NX769.A-Z;Special artists, A-Z
NX;NX770;General
NX;NX771.A-Z;Local, A-Z
NX;NX772.A-Z;Special artists, A-Z
NX;NX772.2;General
NX;NX772.3.A-Z;Local, A-Z
NX;NX772.4.A-Z;Special artists, A-Z
NX;NX772.5;General
NX;NX772.6.A-Z;Local, A-Z
NX;NX772.7.A-Z;Special artists, A-Z
NX;NX773;General
NX;NX773.2.A-Z;Local, A-Z
NX;NX773.3.A-Z;Special artists, A-Z
NX;NX773.5;General
NX;NX773.6.A-Z;Local, A-Z
NX;NX773.7.A-Z;Special artists, A-Z
NX;NX773.82;General
NX;NX773.83.A-Z;Local, A-Z
NX;NX773.84.A-Z;Special artists, A-Z
NX;NX773.85;General
NX;NX773.86.A-Z;Local, A-Z
NX;NX773.87.A-Z;Special artists, A-Z
NX;NX1920;into other countries)
NX;NX774;General
NX;NX776.6;General
NX;NX776.7.A-Z;Local, A-Z
NX;NX776.8.A-Z;Special artists, A-Z
NX;NX777;General
NX;NX778.A-Z;Local, A-Z
NX;NX778.5;Collective biography
NX;NX779.A-Z;Special artists, A-Z
NX;NX779.6;General
NX;NX779.7.A-Z;Local, A-Z
NX;NX779.8.A-Z;Special artists, A-Z
NX;NX780;General
NX;NX783;Before 1800
NX;NX784;General works
NX;NX784.5.A-Z;Special aspects or movements, A-Z
NX;NX785;General works
NX;NX785.5.A-Z;Special aspects or movements, A-Z
NX;NX785.6;General works
NX;NX785.65.A-Z;Special aspects or movements, A-Z
NX;NX786.A-Z;Special divisions, A-Z
NX;NX787.A-Z;Special cities, A-Z
NX;NX788;Collective biography
NX;NX789.A-Z;Special artists, A-Z
NX;NX789.6;General
NX;NX789.7.A-Z;Local, A-Z
NX;NX789.8.A-Z;Special artists, A-Z
NX;NX790.A-Z;Other divisions, A-Z
NX;NX791;General
NX;NX792;General
NX;NX792.2.A-Z;Local, A-Z
NX;NX792.3.A-Z;Special artists, A-Z
NX;NX792.33;General
NX;NX792.332.A-Z;Local, A-Z
NX;NX792.333.A-Z;Special artists, A-Z
NX;NX792.34;General
NX;NX792.342.A-Z;Local, A-Z
NX;NX792.343.A-Z;Special artists, A-Z
NX;NX792.36;General
NX;NX792.362.A-Z;Local, A-Z
NX;NX792.363.A-Z;Special artists, A-Z
NX;NX792.37;General
NX;NX792.372.A-Z;Local, A-Z
NX;NX792.373.A-Z;Special artists, A-Z
NX;NX792.38;General
NX;NX792.382.A-Z;Local, A-Z
NX;NX792.383.A-Z;Special artists, A-Z
NX;NX792.4;General
NX;NX792.6;General
NX;NX792.62.A-Z;Local, A-Z
NX;NX792.63.A-Z;Special artists, A-Z
NX;NX792.7;General
NX;NX792.72.A-Z;Local, A-Z
NX;NX792.73.A-Z;Special, A-Z
NX;NX792.9;General
NX;NX792.92.A-Z;Local, A-Z
NX;NX792.93.A-Z;Special artists, A-Z
NX;NX801;General
NX;NX802;Before 1800
NX;NX803;General works
NX;NX803.5.A-Z;Special aspects, A-Z
NX;NX804;General works
NX;NX804.5.A-Z;Special aspects or movements, A-Z
NX;NX805;General works
NX;NX805.5.A-Z;Special aspects or movements, A-Z
NX;NX807.A-Z;Special regions, A-Z
NX;NX808.A-Z;Special cities, A-Z
NX;NX809;Collective biography
NX;NX810.A-Z;Special artists, A-Z
NX;NX810.3.A-Z;Special works. By name (artists unknown), A-Z
NX;NX810.6;General
NX;NX810.62.A-Z;Local, A-Z
NX;NX810.63.A-Z;Special artists, A-Z
NX;NX810.7;General
NX;NX810.72.A-Z;Local, A-Z
NX;NX810.73.A-Z;Special artists, A-Z
NX;NX810.8.A-Z;Other regions or countries, A-Z
NX;NX811;General
NX;NX812;General
NX;NX812.2.A-Z;Local, A-Z
NX;NX812.3.A-Z;Special artists, A-Z
NX;NX813;General
NX;NX814;General
NX;NX814.2.A-Z;Local, A-Z
NX;NX814.3.A-Z;Special artists, A-Z
NX;NX815;General
NX;NX815.2.A-Z;Local, A-Z
NX;NX815.3.A-Z;Special artists, A-Z
NX;NX816;General
NX;NX816.2.A-Z;Local, A-Z
NX;NX816.3.A-Z;Special artists, A-Z
NX;NX821;General
NX;NX822.A-Z;Local, A-Z
NX;NX823.A-Z;Special artists, A-Z
NX;NX825;General
NX;NX825.6.A-Z;Local, A-Z
NX;NX825.7;Collective biography
NX;NX825.8.A-Z;Special artists, A-Z
NX;NX826;General
NX;NX826.6.A-Z;Local, A-Z
NX;NX826.7;Collective biography
NX;NX826.8.A-Z;Special artists, A-Z
NX;NX827;General
NX;NX828.A-Z;Local, A-Z
NX;NX829.A-Z;Special artists, A-Z
NX;NX830.A-Z;Other divisions, A-Z
NX;NX836;Collections. Catalogs. Exhibitions (not A-Z)
NX;NX837;General
NX;NX840;General
NX;NX842;Collections. Catalogs. Exhibitions (not A-Z)
NX;NX843;General works
NX;NX843.2;General works
NX;NX843.22;Early through Zhou dynasty (To 221 B.C.)
NX;NX843.23;Qin-Han dynasties (221 B.C.-220 A.D.)
NX;NX843.24;General works
NX;NX843.245.A-Z;Special aspects or movements, A-Z
NX;NX843.3;Tang-Five dynasties (618-960)
NX;NX843.4;General works
NX;NX843.43.A-Z;Special aspects or movements, A-Z
NX;NX843.5;Ming-Qing dynasties (1368-1912)
NX;NX844;General works
NX;NX844.5.A-Z;Special aspects or movements, A-Z
NX;NX845;General works
NX;NX845.5.A-Z;Special aspects or movements, A-Z
NX;NX845.6;General works
NX;NX845.65.A-Z;Special aspects or movements, A-Z
NX;NX846.A-Z;Special divisions, A-Z
NX;NX847.A-Z;Special cities, A-Z
NX;NX848;Collective biography
NX;NX849.A-Z;Special artists, A-Z
NX;NX849.6.A-Z;Special works. By name (artists unknown), A-Z
NX;NX849.7;Outer Mongolia. Mongolian People's Republic
NX;NX849.8;General
NX;NX849.82.A-Z;Local, A-Z
NX;NX849.825;Collective biography
NX;NX849.83.A-Z;Special artists, A-Z
NX;NX850;General
NX;NX852;Collections. Catalogs. Exhibitions (not A-Z)
NX;NX853;General works
NX;NX853.12;General works
NX;NX853.2;Early through 794
NX;NX853.3;General works
NX;NX853.35.A-Z;Special aspects or movements, A-Z
NX;NX853.4;General works
NX;NX853.44.A-Z;Special aspects or movements, A-Z
NX;NX853.5;General works
NX;NX853.6.A-Z;Special aspects or movements, A-Z
NX;NX854;General works
NX;NX854.5;General works
NX;NX854.6.A-Z;Special aspects or movements, A-Z
NX;NX855;General works
NX;NX855.3;Taishō period (1912-1926)
NX;NX855.4;Shōwa period (1926-1989)
NX;NX855.45;Heisei period (1989- )
NX;NX855.5.A-Z;Special aspects or movements, A-Z
NX;NX855.6;General works
NX;NX855.65.A-Z;Special aspects or movements, A-Z
NX;NX856.A-Z;Special divisions, A-Z
NX;NX857.A-Z;Special cities, A-Z
NX;NX858;Collective biography
NX;NX859.A-Z;Special artists, A-Z
NX;NX859.6.A-Z;Special works. By name (artists unknown), A-Z
NX;NX860;General
NX;NX862;Collections. Catalogs. Exhibitions (not A-Z)
NX;NX863;General works
NX;NX863.2;Earliest to 935
NX;NX863.3;Koryŏ (Koryu) period, 935-1392
NX;NX863.4;General works
NX;NX863.8;General works
NX;NX863.85.A-Z;Special aspects or movements, A-Z
NX;NX864;General works
NX;NX864.5.A-Z;Special aspects or movements, A-Z
NX;NX865;General works
NX;NX865.5.A-Z;Special aspects or movements, A-Z
NX;NX865.6;General works
NX;NX865.65.A-Z;Special aspects or movements, A-Z
NX;NX866.A-Z;Special divisions, A-Z
NX;NX867.A-Z;Special cities, A-Z
NX;NX868;Collective biography
NX;NX869.A-Z;Special artists, A-Z
NX;NX869.6.A-Z;Special works. By name (artists unknown), A-Z
NX;NX870;General
NX;NX870.2.A-Z;Local, A-Z
NX;NX870.3.A-Z;Special artists, A-Z
NX;NX875;Islamic countries
NX;NX880;General
NX;NX880.5;Collections. Catalogs. Exhibitions. By author or title
